,Vector1,,,Vector2,,,Vector3,,,Vector4,,,Vector5,,,Vector6,,,Vector7,,
325, 59.18232025987373, 49.159189066993626, 62.00702162677867, 59.18232025987373, 49.159189066993626, 62.00702162677867, 59.18232025987373, 15.362322673735463, 23.399216950420943, 11.426915903334153, 15.362322673735463, 23.399216950420943, 11.426915903334153, 15.362322673735463, 17.734592084784925, 20.708042965502447, 17.27210321828337, 17.734592084784925, 20.708042965502447, 17.27210321828337, 17.734592084784925, 19.287078462916305
330, 33.87940995139956, 30.8408724321927, 28.832744461524396, 33.87940995139956, 30.8408724321927, 28.832744461524396, 33.87940995139956, 10.89195906762064, 17.943711170946706, 16.743333792062483, 10.89195906762064, 17.943711170946706, 16.743333792062483, 10.89195906762064, 8.446634368969685, 16.90244690378444, 12.428951315293624, 8.446634368969685, 16.90244690378444, 12.428951315293624, 8.446634368969685, 12.853226863185835
335, 101.48647666284383, 110.36286576555806, 100.08405832079322, 101.48647666284383, 110.36286576555806, 100.08405832079322, 101.48647666284383, 10.593180787357511, 13.420621985374463, 9.64465096547653, 10.593180787357511, 13.420621985374463, 9.64465096547653, 10.593180787357511, 32.26536947190767, 51.796405061324386, 29.575913460449424, 32.26536947190767, 51.796405061324386, 29.575913460449424, 32.26536947190767, 19.381643011640215
340, 8.062425369121039, 29.84744091970696, 18.596962764322935, 8.062425369121039, 29.84744091970696, 18.596962764322935, 8.062425369121039, 11.751793251688408, 16.122425776149512, 10.345642104219294, 11.751793251688408, 16.122425776149512, 10.345642104219294, 11.751793251688408, 19.052679391320314, 22.056160348273906, 20.896193379576673, 19.052679391320314, 22.056160348273906, 20.896193379576673, 19.052679391320314, 18.822623150577325
345, 67.78017021637162, 66.84674488148015, 57.78587891767732, 67.78017021637162, 66.84674488148015, 57.78587891767732, 67.78017021637162, 13.51204700727776, 11.086139443442418, 4.988273257165289, 13.51204700727776, 11.086139443442418, 4.988273257165289, 13.51204700727776, 13.606974398686404, 21.799064773480204, 15.243737335601992, 13.606974398686404, 21.799064773480204, 15.243737335601992, 13.606974398686404, 25.625276731447833
350, 56.39241149266083, 54.573871520313936, 42.840216730164734, 56.39241149266083, 54.573871520313936, 42.840216730164734, 56.39241149266083, 9.493389452532638, 15.323180539556583, 10.475475877473917, 9.493389452532638, 15.323180539556583, 10.475475877473917, 9.493389452532638, 14.321032277740967, 13.249961351883277, 18.739624666495065, 14.321032277740967, 13.249961351883277, 18.739624666495065, 14.321032277740967, 15.360312399314198
355, 81.87268691587084, 93.45474611820195, 87.40253899219614, 81.87268691587084, 93.45474611820195, 87.40253899219614, 81.87268691587084, 12.702234750456448, 17.939606449497905, 22.085410018611146, 12.702234750456448, 17.939606449497905, 22.085410018611146, 12.702234750456448, 17.922648868086814, 34.666061784010076, 6.556254202262564, 17.922648868086814, 34.666061784010076, 6.556254202262564, 17.922648868086814, 20.420967243409454
360, 39.739529131921124, 29.344797323135165, 43.650130060286166, 39.739529131921124, 29.344797323135165, 43.650130060286166, 39.739529131921124, 17.09398768985748, 19.674945224684613, 3.892725628157643, 17.09398768985748, 19.674945224684613, 3.892725628157643, 17.09398768985748, 15.125783008589611, 16.98953492671706, 2.9562016260059414, 15.125783008589611, 16.98953492671706, 2.9562016260059414, 15.125783008589611, 22.58196607814641
365, 28.667409707672707, 47.56577134852879, 20.473161992496557, 28.667409707672707, 47.56577134852879, 20.473161992496557, 28.667409707672707, 11.89304508559798, 14.198021661789628, 13.855831562763719, 11.89304508559798, 14.198021661789628, 13.855831562763719, 11.89304508559798, 29.805644991744558, 14.993805089620194, 3.855638231994394, 29.805644991744558, 14.993805089620194, 3.855638231994394, 29.805644991744558, 19.884162176733124
370, 4.484884772532713, 13.795825172079828, 26.710701674025746, 4.484884772532713, 13.795825172079828, 26.710701674025746, 4.484884772532713, 9.217803334494286, 3.047705596721872, 18.503527004982587, 9.217803334494286, 3.047705596721872, 18.503527004982587, 9.217803334494286, 14.342002130665161, 28.085861448932757, 4.300025596050017, 14.342002130665161, 28.085861448932757, 4.300025596050017, 14.342002130665161, 17.732932699895013
375, 67.65639513023496, 70.4029903365943, 76.54519135246541, 67.65639513023496, 70.4029903365943, 76.54519135246541, 67.65639513023496, 19.807414544606235, 37.03213814488395, 9.050972643280941, 19.807414544606235, 37.03213814488395, 9.050972643280941, 19.807414544606235, 17.015655582791346, 17.22961129162387, 5.409911600314859, 17.015655582791346, 17.22961129162387, 5.409911600314859, 17.015655582791346, 14.782987083694719
380, 115.4433848268252, 93.00128118390656, 105.830163222216, 115.4433848268252, 93.00128118390656, 105.830163222216, 115.4433848268252, 14.610226078123125, 2.931845658541327, 3.8043581310877386, 14.610226078123125, 2.931845658541327, 3.8043581310877386, 14.610226078123125, 11.466528077070382, 23.583548159891976, 12.87110576382394, 11.466528077070382, 23.583548159891976, 12.87110576382394, 11.466528077070382, 6.146909742015575
385, 111.61192581706753, 115.0795550386354, 137.03601762083298, 111.61192581706753, 115.0795550386354, 137.03601762083298, 111.61192581706753, 3.0640261275720992, 0.9375197887006911, 11.043723813061442, 3.0640261275720992, 0.9375197887006911, 11.043723813061442, 3.0640261275720992, 21.335926903940138, 26.37799073502431, 14.107568195115373, 21.335926903940138, 26.37799073502431, 14.107568195115373, 21.335926903940138, 23.263446866619205
390, 36.98815208833673, 32.5992619254461, 16.772860532785486, 36.98815208833673, 32.5992619254461, 16.772860532785486, 36.98815208833673, 2.669938379000664, 16.81651503968169, 14.648910483017417, 2.669938379000664, 16.81651503968169, 14.648910483017417, 2.669938379000664, 13.67188511661741, 26.229548255967348, 7.010683196717177, 13.67188511661741, 26.229548255967348, 7.010683196717177, 13.67188511661741, 12.633969459194464
395, 86.31915395991541, 84.78876488861154, 85.55447864797718, 86.31915395991541, 84.78876488861154, 85.55447864797718, 86.31915395991541, 9.29542035804063, 8.868845621399068, 14.54378114561137, 9.29542035804063, 8.868845621399068, 14.54378114561137, 9.29542035804063, 3.7000853080271976, 18.15184882665043, 8.431640702754576, 3.7000853080271976, 18.15184882665043, 8.431640702754576, 3.7000853080271976, 7.2801392015000195
400, 94.65727688669404, 87.26726424727494, 76.91204216523116, 94.65727688669404, 87.26726424727494, 76.91204216523116, 94.65727688669404, 6.975662524030536, 23.99361532761188, 20.7654717147757, 6.975662524030536, 23.99361532761188, 20.7654717147757, 6.975662524030536, 6.467501287104563, 11.560029237923702, 9.03432921196027, 6.467501287104563, 11.560029237923702, 9.03432921196027, 6.467501287104563, 15.866706609790093
405, 92.96522116444548, 92.08304411390844, 76.72967330108249, 92.96522116444548, 92.08304411390844, 76.72967330108249, 92.96522116444548, 14.680236393671857, 9.109152748925673, 8.215596179116451, 14.680236393671857, 9.109152748925673, 8.215596179116451, 14.680236393671857, 16.61787320749937, 15.310062215095416, 4.366192195957046, 16.61787320749937, 15.310062215095416, 4.366192195957046, 16.61787320749937, 42.340025296864724
410, 35.977644775171896, 34.85494033307892, 26.16125626941674, 35.977644775171896, 34.85494033307892, 26.16125626941674, 35.977644775171896, 7.836945165977259, 15.039187578429708, 13.206703763409427, 7.836945165977259, 15.039187578429708, 13.206703763409427, 7.836945165977259, 14.373760231954654, 21.88973392913237, 9.808738292183508, 14.373760231954654, 21.88973392913237, 9.808738292183508, 14.373760231954654, 12.394030101287946
415, 22.67249645723324, 25.785541214728998, 34.41308827535725, 22.67249645723324, 25.785541214728998, 34.41308827535725, 22.67249645723324, 2.9709087071294085, 12.994017676171774, 19.122954466013095, 2.9709087071294085, 12.994017676171774, 19.122954466013095, 2.9709087071294085, 8.93427386467542, 11.465896469918194, 9.251846399801114, 8.93427386467542, 11.465896469918194, 9.251846399801114, 8.93427386467542, 25.691704184092135
420, 64.65255239575416, 84.72755893525101, 64.98208516475749, 64.65255239575416, 84.72755893525101, 64.98208516475749, 64.65255239575416, 12.652181072285194, 26.476891301312705, 8.116903663920155, 12.652181072285194, 26.476891301312705, 8.116903663920155, 12.652181072285194, 30.884082987492906, 44.297782773003654, 18.75729103047843, 30.884082987492906, 44.297782773003654, 18.75729103047843, 30.884082987492906, 21.32347722142621
425, 34.66009648339177, 39.6326046217104, 23.354106941047956, 34.66009648339177, 39.6326046217104, 23.354106941047956, 34.66009648339177, 4.514829891398178, 2.319820786638196, 13.896704437545598, 4.514829891398178, 2.319820786638196, 13.896704437545598, 4.514829891398178, 8.829408940766474, 3.0751501792598597, 8.37176689154185, 8.829408940766474, 3.0751501792598597, 8.37176689154185, 8.829408940766474, 15.009069016623734
430, 108.1347847833306, 121.76528456775074, 104.26728511410606, 108.1347847833306, 121.76528456775074, 104.26728511410606, 108.1347847833306, 13.81180138709873, 13.332763523832558, 15.422375492531462, 13.81180138709873, 13.332763523832558, 15.422375492531462, 13.81180138709873, 4.545514964288467, 25.759517875868223, 9.13204646241164, 4.545514964288467, 25.759517875868223, 9.13204646241164, 4.545514964288467, 27.712420150113267
435, 46.48290061495019, 64.19180512311284, 40.98579227654368, 46.48290061495019, 64.19180512311284, 40.98579227654368, 46.48290061495019, 12.048278879547478, 22.827147667906942, 9.98382352775368, 12.048278879547478, 22.827147667906942, 9.98382352775368, 12.048278879547478, 8.5966789905981, 32.77933069789607, 11.745035464006135, 8.5966789905981, 32.77933069789607, 11.745035464006135, 8.5966789905981, 13.598826056370013
440, 98.27348782063838, 87.77101894466152, 105.91246606180947, 98.27348782063838, 87.77101894466152, 105.91246606180947, 98.27348782063838, 14.055119607418275, 16.226016231288742, 7.571316076049428, 14.055119607418275, 16.226016231288742, 7.571316076049428, 14.055119607418275, 14.064323942844076, 19.141652097264874, 13.955747444166134, 14.064323942844076, 19.141652097264874, 13.955747444166134, 14.064323942844076, 6.606586246322634
445, 18.181109409248343, 19.916323947228182, 35.06438414896049, 18.181109409248343, 19.916323947228182, 35.06438414896049, 18.181109409248343, 7.875389319683159, 13.787289954265862, 25.83132069606788, 7.875389319683159, 13.787289954265862, 25.83132069606788, 7.875389319683159, 23.681247233899736, 29.307772393136695, 7.1453672827284995, 23.681247233899736, 29.307772393136695, 7.1453672827284995, 23.681247233899736, 30.05888071969012
450, 47.79101096008927, 56.723264590411766, 35.36757738615443, 47.79101096008927, 56.723264590411766, 35.36757738615443, 47.79101096008927, 17.566560037581734, 6.770470909602356, 16.110774094425746, 17.566560037581734, 6.770470909602356, 16.110774094425746, 17.566560037581734, 13.533732615126423, 14.348545043492, 12.583267893309134, 13.533732615126423, 14.348545043492, 12.583267893309134, 13.533732615126423, 19.215484217814762
455, 56.87823366766138, 34.11723413670734, 49.85826894755145, 56.87823366766138, 34.11723413670734, 49.85826894755145, 56.87823366766138, 15.324910088121804, 21.324612258847218, 13.172708187571999, 15.324910088121804, 21.324612258847218, 13.172708187571999, 15.324910088121804, 9.492252782127055, 27.44429641026481, 6.313926495698074, 9.492252782127055, 27.44429641026481, 6.313926495698074, 9.492252782127055, 3.256254723082627
460, 39.99698730159385, 40.05023236224943, 35.5027689341077, 39.99698730159385, 40.05023236224943, 35.5027689341077, 39.99698730159385, 1.8549112135244303, 2.356626842522253, 11.95620358016789, 1.8549112135244303, 2.356626842522253, 11.95620358016789, 1.8549112135244303, 22.84060251058641, 15.32372072489888, 8.510724145503902, 22.84060251058641, 15.32372072489888, 8.510724145503902, 22.84060251058641, 29.070554951783365
465, 28.371934931384093, 15.848378632949977, 11.54575763168287, 28.371934931384093, 15.848378632949977, 11.54575763168287, 28.371934931384093, 20.194572170157272, 9.017093108524987, 18.352223092792592, 20.194572170157272, 9.017093108524987, 18.352223092792592, 20.194572170157272, 5.569395295300325, 26.258083323431542, 20.518070106540108, 5.569395295300325, 26.258083323431542, 20.518070106540108, 5.569395295300325, 27.79140777403959
470, 27.83769877109921, 35.25541132482008, 33.74975260410418, 27.83769877109921, 35.25541132482008, 33.74975260410418, 27.83769877109921, 4.1567432190729345, 10.350231810396869, 22.19202252921583, 4.1567432190729345, 10.350231810396869, 22.19202252921583, 4.1567432190729345, 20.563025960462017, 13.247180134773178, 14.822937311569198, 20.563025960462017, 13.247180134773178, 14.822937311569198, 20.563025960462017, 35.04325041299711
475, 52.13313568692703, 37.28358850422044, 34.69995483246773, 52.13313568692703, 37.28358850422044, 34.69995483246773, 52.13313568692703, 21.250799831956535, 24.275966877379386, 13.848902008661332, 21.250799831956535, 24.275966877379386, 13.848902008661332, 21.250799831956535, 9.214590714065242, 25.586018988894605, 10.90662116914871, 9.214590714065242, 25.586018988894605, 10.90662116914871, 9.214590714065242, 20.17022848267371
480, 21.763777680699228, 21.12671372336242, 31.215760344799534, 21.763777680699228, 21.12671372336242, 31.215760344799534, 21.763777680699228, 22.113627591900748, 14.01317385917662, 7.529887240976483, 22.113627591900748, 14.01317385917662, 7.529887240976483, 22.113627591900748, 16.743487925232493, 23.254842711593476, 8.629802295545439, 16.743487925232493, 23.254842711593476, 8.629802295545439, 16.743487925232493, 34.01740227520821
485, 51.13273069931645, 40.99515958304619, 27.693462731993126, 51.13273069931645, 40.99515958304619, 27.693462731993126, 51.13273069931645, 5.882038574128278, 18.503028769295334, 17.77077535934735, 5.882038574128278, 18.503028769295334, 17.77077535934735, 5.882038574128278, 11.19126370892186, 15.98455934918867, 9.284245134845046, 11.19126370892186, 15.98455934918867, 9.284245134845046, 11.19126370892186, 18.71176099602733
490, 15.647899573888907, 27.376421426816073, 24.943023406535318, 15.647899573888907, 27.376421426816073, 24.943023406535318, 15.647899573888907, 4.556682595074324, 13.898619367290232, 15.464678572343352, 4.556682595074324, 13.898619367290232, 15.464678572343352, 4.556682595074324, 6.397432673162461, 17.089288297838596, 7.657477873054823, 6.397432673162461, 17.089288297838596, 7.657477873054823, 6.397432673162461, 9.16583139935872
495, 96.70131535736938, 94.11780982115427, 84.03016658326861, 96.70131535736938, 94.11780982115427, 84.03016658326861, 96.70131535736938, 6.4946958876801, 24.937849349819345, 17.670116770865192, 6.4946958876801, 24.937849349819345, 17.670116770865192, 6.4946958876801, 21.189909420521513, 41.88343900760648, 13.512694841375911, 21.189909420521513, 41.88343900760648, 13.512694841375911, 21.189909420521513, 15.788157876501685
500, 42.203215689645376, 59.718758876000635, 62.416053923181934, 42.203215689645376, 59.718758876000635, 62.416053923181934, 42.203215689645376, 4.928046832085839, 13.314966150945367, 8.272747902875622, 4.928046832085839, 13.314966150945367, 8.272747902875622, 4.928046832085839, 8.017047133611497, 16.91831745680636, 5.772371237188803, 8.017047133611497, 16.91831745680636, 5.772371237188803, 8.017047133611497, 24.385654274749385
505, 74.03276952340293, 70.88473501632919, 52.92813403961408, 74.03276952340293, 70.88473501632919, 52.92813403961408, 74.03276952340293, 11.343084083080848, 9.511501271365004, 19.135445599047685, 11.343084083080848, 9.511501271365004, 19.135445599047685, 11.343084083080848, 24.63674358592566, 26.382462857652452, 9.796423796180957, 24.63674358592566, 26.382462857652452, 9.796423796180957, 24.63674358592566, 18.59854169450285
510, 39.96354383376653, 39.126409223156344, 29.94976551312298, 39.96354383376653, 39.126409223156344, 29.94976551312298, 39.96354383376653, 11.84260584441654, 15.342002131295125, 18.706933195758094, 11.84260584441654, 15.342002131295125, 18.706933195758094, 11.84260584441654, 9.569512783484946, 32.04264896150196, 13.59678780787245, 9.569512783484946, 32.04264896150196, 13.59678780787245, 9.569512783484946, 27.18331838497143
515, 33.3899829832855, 30.133938826137854, 31.58979180576002, 33.3899829832855, 30.133938826137854, 31.58979180576002, 33.3899829832855, 2.4662891739247295, 19.145692698056894, 15.15470316026206, 2.4662891739247295, 19.145692698056894, 15.15470316026206, 2.4662891739247295, 10.737995729735026, 19.85741242189545, 4.803772988161314, 10.737995729735026, 19.85741242189545, 4.803772988161314, 10.737995729735026, 30.232961356892996
520, 52.492177251411434, 39.1702949404567, 39.12133469359433, 52.492177251411434, 39.1702949404567, 39.12133469359433, 52.492177251411434, 3.705334432610285, 19.215223666740176, 17.23259584253736, 3.705334432610285, 19.215223666740176, 17.23259584253736, 3.705334432610285, 23.053648153692475, 21.87359378066211, 10.911558406666037, 23.053648153692475, 21.87359378066211, 10.911558406666037, 23.053648153692475, 23.183687090417266
525, 33.0215837655782, 10.404321206983214, 39.44558863366067, 33.0215837655782, 10.404321206983214, 39.44558863366067, 33.0215837655782, 15.212075175114952, 6.444619382142757, 10.687792044060954, 15.212075175114952, 6.444619382142757, 10.687792044060954, 15.212075175114952, 26.043467440600267, 8.79520530831774, 8.314186365461104, 26.043467440600267, 8.79520530831774, 8.314186365461104, 26.043467440600267, 23.956222806015496
